"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
8031,"3","2023-12-19T10:13:08.259365Z",10839,"/data/upload/54/7f3bdf76-CAM04_20231114_152630454.jpg","[{""x"":24.986475734804927,""y"":57.4205758360514,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.75865989642833,""y"":58.08553203637653,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.74429807193144,""y"":42.496003339865155,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.109,"2023-12-19T10:13:08.259381Z"
8032,"3","2023-12-19T10:13:22.380808Z",10840,"/data/upload/54/ed656725-CAM04_20231114_152630694.jpg","[{""x"":24.94857443790818,""y"":57.26344676651532,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.67542067678213,""y"":58.06945428206094,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.3109024116939,""y"":42.620976900770046,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.774,"2023-12-19T10:13:22.380824Z"
8033,"3","2023-12-19T10:13:34.013634Z",10841,"/data/upload/54/348bf849-CAM04_20231114_152630914.jpg","[{""x"":24.938056527522924,""y"":57.45431862138906,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.70611905980546,""y"":58.12599155101042,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.68506990645542,""y"":42.860697695979894,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.543,"2023-12-19T10:13:34.013649Z"
8034,"3","2023-12-19T10:13:49.095342Z",10842,"/data/upload/54/b288d85a-CAM04_20231114_152631122.jpg","[{""x"":24.90964144866415,""y"":57.40084453215595,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.67808245930672,""y"":58.15780125224011,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.69033940164039,""y"":42.6149565998454,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.81,"2023-12-19T10:13:49.095357Z"
8035,"3","2023-12-19T10:14:03.937906Z",10843,"/data/upload/54/286fe234-CAM04_20231114_152631335.jpg","[{""x"":25.181687850515104,""y"":57.338908465553196,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.82901578594422,""y"":58.17156085764575,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":34.340864163533425,""y"":42.96177716208807,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.867,"2023-12-19T10:14:03.937921Z"
8036,"3","2023-12-19T10:14:15.126691Z",10844,"/data/upload/54/b73fc394-CAM04_20231114_152631712.jpg","[{""x"":24.949314465539377,""y"":57.33864691844583,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.776911643856536,""y"":58.14465443399145,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":34.41990277320032,""y"":43.03201351751122,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.547,"2023-12-19T10:14:15.126706Z"
8037,"3","2023-12-19T10:14:26.970945Z",10845,"/data/upload/54/c6aa6eb4-CAM04_20231114_152631942.jpg","[{""x"":25.099639673832254,""y"":57.39190834326209,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.73031456141952,""y"":58.124642448303554,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.7242841969335,""y"":43.286776821213884,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.83,"2023-12-19T10:14:26.970961Z"
8038,"3","2023-12-19T10:14:38.218366Z",10846,"/data/upload/54/6f79c6c1-CAM04_20231114_152632161.jpg","[{""x"":25.11073216310549,""y"":57.428182215071885,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.69561116912766,""y"":58.22197749553347,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.18582610742564,""y"":43.13986716676331,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.946,"2023-12-19T10:14:38.218381Z"
8039,"3","2023-12-19T10:14:49.776182Z",10847,"/data/upload/54/6ad601a1-CAM04_20231114_152632503.jpg","[{""x"":25.07291566859796,""y"":57.3837012419554,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.67861098442244,""y"":58.21635363404798,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.064744373708855,""y"":42.95105977901745,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.822,"2023-12-19T10:14:49.776197Z"
8040,"3","2023-12-19T10:15:03.422406Z",10848,"/data/upload/54/02f33971-CAM04_20231114_152632820.jpg","[{""x"":25.10201101958978,""y"":57.348007847599156,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.778481788742134,""y"":58.20286430348087,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.08551320077975,""y"":43.18181515013083,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.698,"2023-12-19T10:15:03.422421Z"
8041,"3","2023-12-19T10:15:29.660766Z",10849,"/data/upload/54/9d0e84bf-CAM04_20231114_152633058.jpg","[{""x"":48.71742897690276,""y"":58.151366018661555,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":34.728868789747516,""y"":42.997092482576704,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630},{""x"":24.15418341017182,""y"":57.54075426446034,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630}]",20.852,"2023-12-19T10:15:29.660781Z"
8042,"3","2023-12-19T10:15:44.754118Z",10850,"/data/upload/54/505cbaca-CAM04_20231114_152633237.jpg","[{""x"":25.11640801281257,""y"":57.41783595455363,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.69212784252172,""y"":58.22384347009925,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.99750947267833,""y"":42.90970067473261,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.742,"2023-12-19T10:15:44.754132Z"
8043,"3","2023-12-19T10:15:58.724693Z",10851,"/data/upload/54/ae52e3df-CAM04_20231114_152633724.jpg","[{""x"":48.71492113085304,""y"":58.11361957012172,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":25.038450361700693,""y"":57.31982428966014,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.43411547697648,""y"":43.51999864471254,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.611,"2023-12-19T10:15:58.724708Z"
7627,"3","2023-12-19T07:41:06.303587Z",10852,"/data/upload/54/a806c858-CAM04_20231114_152633944.jpg","[{""x"":24.684421173551296,""y"":57.36928606498783,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.84319736290803,""y"":58.234299265212066,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":37.11036820160357,""y"":43.49887511424045,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.958,"2023-12-19T07:41:06.303605Z"
7628,"3","2023-12-19T07:41:17.030244Z",10853,"/data/upload/54/4fca2178-CAM04_20231114_152634231.jpg","[{""x"":24.94040603019788,""y"":57.31137080845347,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.83752968325477,""y"":58.0885130410732,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.55590689988929,""y"":43.60036141866241,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.846,"2023-12-19T07:41:17.030260Z"
7629,"3","2023-12-19T07:41:25.958317Z",10854,"/data/upload/54/38421a69-CAM04_20231114_152634388.jpg","[{""x"":24.76071625957349,""y"":57.22357267912541,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.86600301065352,""y"":58.11173523069083,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.00152355282325,""y"":42.73542105671462,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.183,"2023-12-19T07:41:25.958336Z"
7630,"3","2023-12-19T07:41:35.307587Z",10855,"/data/upload/54/29ff7dd6-CAM04_20231114_152634608.jpg","[{""x"":24.946841505003736,""y"":57.32708180494522,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.56389117162948,""y"":58.18496608770728,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.96056178222824,""y"":43.09629546736305,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.675,"2023-12-19T07:41:35.307604Z"
7631,"3","2023-12-19T07:41:45.470751Z",10856,"/data/upload/54/ecd343e2-CAM04_20231114_152634832.jpg","[{""x"":24.951538062268412,""y"":57.204889157906166,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":49.22335529176695,""y"":58.18186796462813,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.43879494067439,""y"":42.91657410959759,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.181,"2023-12-19T07:41:45.470769Z"
7632,"3","2023-12-19T07:42:09.773334Z",10857,"/data/upload/54/62bb7042-CAM04_20231114_152704555.jpg","[{""x"":24.899108186676234,""y"":57.29011128177959,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":49.03701825847847,""y"":58.10283552662142,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.29756572058284,""y"":43.06743699704764,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",19.973,"2023-12-19T07:42:09.773352Z"
7633,"3","2023-12-19T07:42:20.774522Z",10858,"/data/upload/54/5cca4530-CAM04_20231114_152704729.jpg","[{""x"":25.07532752731737,""y"":57.443457026163934,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.88161637396416,""y"":58.14994996490914,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":34.00741682431045,""y"":42.75849665653126,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.244,"2023-12-19T07:42:20.774542Z"
7634,"3","2023-12-19T07:42:31.067594Z",10859,"/data/upload/54/354cdf49-CAM04_20231114_152704901.jpg","[{""x"":24.917774919036383,""y"":57.31405714142035,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.93394721988832,""y"":58.13982810878488,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.03346926925195,""y"":43.321826861076815,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.046,"2023-12-19T07:42:31.067620Z"
7635,"3","2023-12-19T07:42:42.462366Z",10860,"/data/upload/54/5b48a261-CAM04_20231114_152705212.jpg","[{""x"":24.90955360371149,""y"":57.23137311447738,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.90508163037931,""y"":58.089257397239436,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.052773652839214,""y"":42.69780408886154,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.184,"2023-12-19T07:42:42.462383Z"
7636,"3","2023-12-19T07:43:07.226457Z",10861,"/data/upload/54/886846ec-CAM04_20231114_152705438.jpg","[{""x"":25.024869164797543,""y"":57.395187790559746,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":49.005258057063685,""y"":58.2278401826523,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.64118716397786,""y"":42.8515260086761,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.141,"2023-12-19T07:43:07.226473Z"
8044,"3","2023-12-19T10:16:24.476960Z",10862,"/data/upload/54/cbe330dc-CAM04_20231114_152705625.jpg","[{""x"":48.75467332881496,""y"":58.1764750940166,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":24.691019197339557,""y"":57.28831254245118,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.68203077296154,""y"":43.52179299318729,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.143,"2023-12-19T10:16:24.476975Z"
8045,"3","2023-12-19T10:16:38.321962Z",10863,"/data/upload/54/c602b242-CAM04_20231114_152705925.jpg","[{""x"":48.825832600627514,""y"":58.14677543477511,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":24.720545849547488,""y"":57.25861288320969,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.50339432714632,""y"":43.43658317447296,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.538,"2023-12-19T10:16:38.321977Z"
8046,"3","2023-12-19T10:17:00.530314Z",10864,"/data/upload/54/bdbfcfa2-CAM04_20231114_152706100.jpg","[{""x"":24.82194098061325,""y"":57.18917639798787,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.70495117562417,""y"":58.07578466508805,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.46124018581533,""y"":43.22509619116014,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",18.578,"2023-12-19T10:17:00.530330Z"
8047,"3","2023-12-19T10:17:15.803520Z",10865,"/data/upload/54/5909f0bd-CAM04_20231114_152706369.jpg","[{""x"":48.77269361226104,""y"":58.146030288820484,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":24.743594555057477,""y"":57.34002277327487,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.574320545201644,""y"":43.36922583715093,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.371,"2023-12-19T10:17:15.803535Z"
